Date,Bitcoin,Crypto,Cryptocurrency,ETH,Crytpo Regulations,Crypto Ban,Crypto Bubble,Bull,Bear,Hack,Crypto Market,Stocks,Time to buy,should I sell,how to buy,exchange,wallet,mining,blockchain,Bitcoin_delta,Crypto_delta,Cryptocurrency_delta,ETH_delta,Crytpo Regulations_delta,Crypto Ban_delta,Crypto Bubble_delta,Bull_delta,Bear_delta,Hack_delta,Crypto Market_delta,Stocks_delta,Time to buy_delta,should I sell_delta,how to buy_delta,exchange_delta,wallet_delta,mining_delta,blockchain_delta,Open,High,Low,Close,Volume,PriceDelta,VolumeDelta,EMA3,EMA7,EMA14,EMA20,EMA50,Volume_USDT,VolumeDelta_USDT,Volatility_USDT,Yesterday_Price,3day_Past_Mean_Price,7day_Past_Mean_Price,Yesterday_Volume,3day_Past_Mean_Volume,7day_Past_Mean_Volume,Yesterday_Vol_USDT,3day_Past_Mean_Vol_USDT,7day_Past_Mean_Vol_USDT,RSI,RSI_BuySellFlag,EMA_BuySellFlag
1/27/2022,46,24,4,8,0,0,0,36,78,31,2,25,7,2,70,57,47,22,7,-4,-6,-2,0,0,0,0,1,-2,-2,1,3,-2,0,-8,-3,2,-1,-4,36841.87891,37148.32422,35629.28125,37138.23438,25041426629,286.11329,-6283171405,36981.61011,37438.84877,38887.72139,40019.79677,44344.96282,53950927548,-16800053079,0.000652,36852.12109,36981.45313,36480.43694,31324598034,27598071419,33342175177,70750980627,61087398464,72345168050,31.8759019,0,0
1/28/2022,49,27,4,7,0,2,0,44,77,31,1,23,10,0,84,54,42,22,11,3,3,0,-1,0,2,0,8,-1,0,-1,-2,3,-2,14,-3,-5,0,4,37128.44531,37952.87891,36211.10938,37784.33203,22238830523,646.09765,-2802596106,37382.97107,37525.21958,38740.60281,39806.89536,44087.68318,50688257403,-3262670145,0.000572,37138.23438,37258.22917,36670.0106,25041426629,26201618395,30374580676,53950927548,58463388526,67219189730,35.58633843,0,0
1/29/2022,44,24,3,7,0,0,0,45,86,33,0,19,5,0,77,50,51,19,8,-5,-3,-1,0,0,-2,0,1,9,2,-1,-4,-5,0,-7,-4,9,-3,-3,37780.71484,38576.26172,37406.47266,38138.17969,17194183075,353.84766,-5044647448,37760.57538,37678.45961,38660.27973,39647.97006,43854.36932,39357192812,-11331064591,0.000439,37784.33203,37686.91537,37114.00056,22238830523,21491480076,27157408915,50688257403,47998792588,59921384760,37.59114871,0,0
1/30/2022,59,31,6,10,0,0,0,76,93,36,1,15,10,3,90,49,39,20,6,15,7,3,3,0,0,0,31,7,3,1,-4,5,3,13,-1,-12,1,-2,38151.91797,38266.33984,37437.71094,37917.60156,14643548444,-220.57813,-2550634631,37839.08847,37738.2451,38561.25597,39483.17306,43621.5549,35043713256,-4313479556,0.000373,38138.17969,37946.70443,37348.40011,17194183075,18025520681,25532490699,39357192812,41696387824,56742391415,36.82178632,0,0
1/31/2022,62,36,8,10,0,5,0,57,80,39,1,26,7,0,90,56,52,23,8,3,5,2,0,0,5,0,-19,-13,3,0,11,-3,-3,0,7,13,3,2,37920.28125,38647.26172,36733.57422,38483.125,20734730465,565.52344,6091182021,38161.10673,37924.46507,38550.83851,39387.93039,43420.04784,45082693892,10038980636,0.000412,37917.60156,38179.63542,37609.65681,14643548444,17524153995,22515072395,35043713256,39827866653,50490578965,40.20097396,0,0
2/1/2022,63,31,6,13,0,2,0,70,72,30,1,25,6,0,100,63,51,17,9,1,-5,-2,3,0,-3,0,13,-8,-9,0,-1,-1,0,10,7,-1,-6,1,38481.76563,39115.13281,38113.66406,38743.27344,20288500328,260.14844,-446230137,38452.19009,38129.16717,38576.4965,39326.53449,43236.64492,43193864245,-1888829647,0.000387,38483.125,38381.33333,37865.26674,20734730465,18555593079,21637973928,45082693892,41106757131,48295375683,41.74458047,0,0
2/2/2022,59,36,6,12,0,0,0,68,84,32,1,25,18,0,66,59,48,24,7,-4,5,0,-1,0,-2,0,-2,12,2,0,0,12,0,-34,-4,-3,7,-2,38743.71484,38834.61719,36832.73047,36952.98438,19155189416,-1790.28906,-1133310912,37702.58723,37835.12147,38360.02822,39100.4821,42990.22686,44198324772,1004460527,0.000356,38743.27344,38059.79427,37879.67578,20288500328,20059473403,19899486983,43193864245,44158294303,44502139133,35.04101595,0,0
2/3/2022,58,34,6,11,0,0,0,62,77,38,2,27,5,0,66,63,42,23,10,-1,-2,0,-1,0,0,0,-6,-7,6,1,2,-13,0,0,4,-6,-1,3,36944.80469,37154.60156,36375.53906,37154.60156,18591534769,201.61718,-563654647,37428.5944,37664.99149,38199.30466,38915.16014,42761.37881,41979444063,-2218880709,0.000474,36952.98438,37616.95313,37882.01395,19155189416,19345074838,18978073860,44198324772,43123877693,42791927206,36.28197391,0,0
2/4/2022,57,36,5,9,0,0,3,100,82,37,2,31,10,0,76,57,45,26,6,-1,2,-1,-2,0,0,3,38,5,-1,0,4,5,0,10,-6,3,3,-4,37149.26563,41527.78516,37093.62891,41500.875,29412210792,4346.27344,10820676023,39464.7347,38623.96237,38639.51404,39161.4187,42711.94729,59154422463,17174978400,0.000716,37154.60156,38536.15365,38412.94866,18591534769,22386311659,20002842470,41979444063,48444063766,44001379358,55.85860919,0,1
2/5/2022,77,36,5,20,0,0,0,75,99,34,2,23,4,0,75,57,46,19,8,20,0,0,11,0,0,-3,-25,17,-3,0,-8,-6,0,-1,0,1,-7,2,41501.48047,41847.16406,41038.09766,41441.16406,19652846215,-59.71094,-9759364577,40452.94938,39328.26279,39013.06738,39378.5373,42662.11265,50686325002,-8468097461,0.000429,41500.875,40032.21354,38884.80357,29412210792,22552197259,20354080061,59154422463,50606730509,45619826813,55.60584374,0,0
2/6/2022,54,31,6,10,0,0,0,83,88,41,2,15,8,3,71,49,50,28,7,-23,-5,1,-10,0,0,0,8,-11,7,0,-8,4,3,-4,-8,4,9,-1,41441.12109,42500.78516,41244.90625,42412.43359,16142097334,971.26953,-3510748881,41432.69148,40099.30549,39466.31621,39667.47981,42652.32132,40572292703,-10114032299,0.000466,41441.16406,41784.82422,39526.92243,19652846215,21735718114,20568158474,50686325002,50137680056,46409623877,58.86642199,0,0
2/7/2022,61,32,6,12,0,0,0,90,90,39,2,21,17,2,78,57,50,25,10,7,1,0,2,0,0,0,7,2,-2,0,6,9,-1,7,8,0,-3,3,42406.78125,44401.86328,41748.15625,43840.28516,28641855926,1427.85157,12499758592,42636.48832,41034.55041,40049.51207,40064.88984,42698.90814,64635714287,24063421584,0.000456,42412.43359,42564.6276,40292.23103,16142097334,21478933158,21697747826,40572292703,51964777331,49202912505,63.15112775,0,0
2/8/2022,66,44,7,13,0,0,1,76,86,35,3,23,9,2,80,70,44,26,9,5,12,1,1,0,0,1,-14,-4,-4,1,2,-8,0,2,13,-6,1,-1,43854.65234,45293.86719,42807.83594,44118.44531,33079398868,278.16015,4437542942,43377.46682,41805.52413,40592.0365,40450.94274,42754.57626,72230569455,7594855168,0.000499,43840.28516,43457.05469,41060.11272,28641855926,25954450709,23525019046,64635714287,59146192148,53351013249,63.9391829,0,0
2/9/2022,81,49,9,15,0,0,0,35,71,35,2,22,7,3,86,69,49,34,7,15,5,2,2,0,0,-1,-41,-15,0,-1,-1,-2,1,6,-1,5,8,-2,44096.70313,44727.80078,43232.96875,44338.79688,23245887300,220.35157,-9833511568,43858.13185,42438.84232,41091.60455,40821.21457,42816.70256,53386706331,-18843863124,0.000454,44118.44531,44099.17578,42115.22879,33079398868,28322380698,24109404458,72230569455,63417663358,54663639186,64.58531558,0,0
2/10/2022,70,45,9,10,0,0,0,47,76,36,1,22,6,3,67,62,51,23,12,-11,-4,0,-5,0,0,0,12,5,1,-1,0,-1,0,-19,-7,2,-11,5,44347.80078,45661.17188,43402.80859,43565.11328,32142048537,-773.6836,8896161237,43711.62256,42720.41006,41421.40571,41082.53825,42846.052,77334791717,23948085386,0.000547,44338.79688,44007.45182,43031.01618,23245887300,29489111568,26045192139,53386706331,67650689168,59714403137,60.48722344,0,0
2/11/2022,68,52,7,14,0,0,0,37,74,30,1,24,0,0,67,63,45,25,9,-2,7,-2,4,0,0,0,-10,-2,-6,0,2,-6,-3,0,1,-6,2,-3,43571.12891,43810.83203,42114.53906,42407.9375,26954925781,-1157.17578,-5187122756,43059.78003,42642.29192,41552.94328,41208.76675,42828.87104,66753002645,-10581789072,0.002179,43565.11328,43437.28255,43160.59654,32142048537,27447620539,25694151423,77334791717,65824833564,60799914591,54.87842073,0,0
2/12/2022,73,35,9,14,0,0,0,38,78,33,1,16,13,4,76,59,38,22,10,5,-17,2,0,0,0,0,1,4,3,0,-8,13,4,9,-4,-7,-3,1,42412.30078,42992.55078,41852.57422,42244.46875,18152390304,-163.46875,-8802535477,42652.12439,42542.83613,41645.14668,41307.40504,42805.9533,49138854287,-17614148358,0.000601,42407.9375,42739.17318,43275.35435,26954925781,25749788207,25479800579,66753002645,64408882883,60578847346,54.11503411,0,0
2/13/2022,66,41,9,13,0,0,0,40,89,36,1,19,13,0,99,57,52,20,11,-7,6,0,-1,0,0,0,2,11,3,0,3,0,-4,23,-2,14,-2,1,42236.56641,42693.05469,41950.94141,42197.51563,14741589015,-46.95312,-3410801289,42424.82001,42456.506,41718.79587,41392.17748,42782.093,41277090178,-7861764109,0.000447,42244.46875,42283.30729,43244.65179,18152390304,19949635033,25279727962,49138854287,52389649037,60679532700,53.88318226,0,0
2/14/2022,94,57,10,9,0,1,0,46,67,28,1,22,8,0,75,62,37,21,9,28,16,1,-4,0,1,0,6,-22,-8,0,3,-5,0,-24,5,-15,1,-2,42157.39844,42775.77734,41681.95703,42586.91797,20827783012,389.40234,6086193997,42505.86899,42489.10899,41834.54549,41505.96228,42774.43908,48318327792,7041237614,0.000539,42197.51563,42342.96745,43065.59933,14741589015,17907254110,24163431831,41277090178,46244757419,58348477486,55.58284275,0,0
2/15/2022,61,42,7,11,0,1,0,35,83,32,2,17,7,0,70,61,44,26,10,-33,-15,-3,2,0,0,0,-11,16,4,1,-5,-1,0,-5,-1,7,5,1,42586.46484,44667.21875,42491.03516,44575.20313,22721659051,1988.28516,1893876039,43540.53606,43010.63253,42199.96651,41798.27094,42845.05728,53542330209,5224002417,0.000376,42586.91797,43119.87891,43130.85045,20827783012,19430343693,22683754714,48318327792,47712582726,55678729023,63.06756353,0,0
2/16/2022,64,52,6,13,0,2,0,38,80,40,2,21,5,3,92,64,39,25,7,3,10,-1,2,0,1,0,3,-3,8,0,4,-2,3,22,3,-5,-1,-3,44578.27734,44578.27734,43456.69141,43961.85938,19792547657,-613.34375,-2929111394,43751.19772,43248.43924,42434.88556,42004.32698,42888.85344,48729582312,-4812747897,0.000359,44575.20313,43707.99349,43077.00223,22721659051,21113996573,22190420480,53542330209,50196746771,55013425591,59.72418877,0,0
2/17/2022,61,47,6,13,0,3,0,48,76,44,3,27,6,3,78,58,43,22,8,-3,-5,0,0,0,1,0,10,-4,4,1,6,1,0,-14,-6,4,-3,1,43937.07031,44132.97266,40249.37109,40538.01172,26246662813,-3423.84766,6454115156,42144.60472,42570.83236,42181.96904,41864.67791,42796.66357,59426477844,10696895532,0.000276,43961.85938,43025.02474,42644.55915,19792547657,22920289840,21348222519,48729582312,53899463455,52455095038,45.29040026,0,-1
2/18/2022,77,44,8,12,0,1,0,50,75,40,3,27,8,5,79,60,36,27,12,16,-3,2,-1,0,-2,0,2,-1,-4,0,0,2,2,1,2,-7,5,4,40552.13281,40929.15234,39637.61719,40030.97656,23310007704,-507.03516,-2936655109,41087.79064,41935.86841,41895.17005,41690.03968,42688.20525,52679060916,-6747416928,0.000305,40538.01172,41510.28255,42304.99331,26246662813,23116406058,20827519937,59426477844,53611707024,50444531934,43.6095836,0,0
2/19/2022,68,41,6,13,0,0,0,51,87,39,2,21,5,4,74,62,38,22,8,-9,-3,-2,1,0,-1,0,1,12,-1,-1,-6,-3,-1,-5,2,2,-5,-4,40026.02344,40418.87891,39713.05859,40122.15625,13736557863,91.17969,-9573449841,40604.97345,41482.44037,41658.76821,41540.71745,42587.57588,37278604791,-15400456125,0.000363,40030.97656,40230.38151,42001.80581,23310007704,21097742793,20196686731,52679060916,49794714517,48750210577,44.01197993,0,0
2/20/2022,56,39,6,11,0,0,0,49,100,44,1,19,5,2,93,51,43,23,5,-12,-2,0,-2,0,0,0,-2,13,5,-1,-2,0,-2,19,-11,5,1,-3,40118.10156,40119.89063,38112.8125,38431.37891,18340576452,-1690.77734,4604018589,39518.17618,40719.67501,41228.44963,41244.58997,42424.58776,45611091002,8332486211,0.000472,40122.15625,39528.17057,41463.78627,13736557863,18462380673,20710827793,37278604791,45189585570,49369353552,38.52244507,0,0
2/21/2022,77,39,8,10,0,1,0,58,83,43,2,23,10,2,96,56,43,21,11,21,0,2,-1,0,1,0,9,-17,-1,1,4,5,0,3,5,0,-2,6,38423.21094,39394.4375,36950.47656,37075.28125,29280402798,-1356.09766,10939826346,38296.72871,39808.57657,40674.69385,40847.51295,42214.81104,72043746349,26432655347,0.000555,38431.37891,38542.9388,40676.4096,18340576452,20452512371,21918344905,45611091002,51644480714,52758699060,34.77588995,0,0
2/22/2022,82,46,9,13,0,0,1,48,94,36,2,29,13,0,91,64,37,27,6,5,7,1,3,0,-1,1,-10,11,-7,0,6,3,-2,-5,8,-6,6,-5,37068.76953,38359.85547,36488.93359,38286.02734,25493150450,1210.74609,-3787252348,38291.37803,39427.93926,40356.20498,40603.56194,42060.74109,60539262856,-11504483493,0.000497,37075.28125,37930.89583,39777.95592,29280402798,24371376567,22314272248,72043746349,59398033402,53758260867,40.3535222,0,0
2/23/2022,37,23,4,6,0,0,0,81,78,38,4,25,10,2,98,55,33,20,7,-45,-23,-5,-7,0,0,-1,33,-16,2,2,-4,-3,2,7,-9,-4,-7,1,38285.28125,39122.39453,37201.81641,37296.57031,21849073843,-989.45703,-3644076607,37793.97417,38895.09702,39948.25369,40288.61036,41873.91086,54845607157,-5693655699,0.000508,38286.02734,37552.6263,38825.77176,25493150450,25540875697,22608061703,60539262856,62476205454,54631978702,37.52904681,0,0
2/24/2022,39,21,3,6,0,0,0,81,85,35,1,28,7,3,67,48,33,20,8,2,-2,-1,0,0,0,0,0,7,-3,-3,3,-3,1,-31,-7,0,0,1,37278.56641,38968.83984,34459.21875,38332.60938,46383802093,1036.03907,24534728250,38063.29177,38754.47511,39732.83445,40102.32455,41735.03629,1.07952E+11,53106403093,0.000726,37296.57031,37971.73568,38510.71429,21849073843,31242008795,25484795886,54845607157,74445626754,61564197617,42.09894673,0,0
2/25/2022,68,20,4,6,0,0,0,83,80,38,2,32,10,3,73,59,30,20,7,29,-1,1,0,0,0,0,2,-5,3,1,4,3,0,6,11,-3,0,-1,38333.74609,39630.32422,38111.34375,39214.21875,26545599159,881.60937,-19838202934,38638.75526,38869.41102,39663.68569,40017.74304,41636.1807,66025345539,-41926664711,0.000767,38332.60938,38281.13281,38394.0346,46383802093,31592825032,25947023237,1.07952E+11,76274320982,63470809706,45.73659219,0,0
2/26/2022,46,23,4,5,0,0,0,91,85,47,1,23,12,6,76,52,37,14,8,-22,3,0,-1,0,0,0,8,5,9,-1,-9,2,3,3,-7,7,-6,1,39213.08203,40005.34766,38702.53516,39105.14844,17467554129,-109.07031,-9078045030,38871.95185,38928.34538,39589.21406,39930.82927,41536.92454,46708690534,-19316655005,0.000431,39214.21875,38883.99219,38248.74777,26545599159,30132318460,26480022703,66025345539,73562015441,64817964812,45.35693413,0,0
2/27/2022,43,19,4,6,0,3,0,95,100,41,0,22,9,3,79,47,33,17,5,-3,-4,0,1,0,3,0,4,15,-6,-1,-1,-3,-3,3,-5,-4,3,-3,39098.69922,39778.94141,37268.97656,37709.78516,23450127612,-1395.36328,5982573483,38290.86851,38623.70532,39338.62354,39719.30126,41386.84064,57257598779,10548908245,0.000524,39105.14844,38676.38412,38145.66295,17467554129,22487760300,27209958583,46708690534,56663878284,66481751638,40.70203402,0,0
2/28/2022,43,18,4,6,0,4,0,87,83,46,1,23,16,2,95,63,34,13,5,0,-1,0,0,0,1,0,-8,-17,5,1,1,7,-1,16,16,1,-4,0,37706,43760.45703,37518.21484,43193.23438,35690014104,5483.44922,12239886492,40742.05144,39766.08759,39852.57165,40050.15203,41457.67961,72330789600,15073190821,0.000791,37709.78516,40002.72266,39019.65625,23450127612,25535898615,28125617341,57257598779,58765692971,66522757816,58.65801738,0,1
3/1/2022,88,37,8,11,0,0,1,70,80,45,1,25,14,2,77,64,34,15,7,45,19,4,5,0,-4,1,-17,-3,-1,0,2,-2,0,-18,1,0,2,2,43194.50391,44793.60156,42952.58594,44354.63672,32479047645,1161.40234,-3210966459,42548.34408,40913.22487,40452.84699,40460.10296,41571.28577,75388694286,3057904686,0.000426,43193.23438,41752.55209,39886.60045,35690014104,30539729787,29123602655,72330789600,68325694222,68644105164,61.32898442,0,0
3/2/2022,75,28,8,10,0,0,0,59,77,41,2,24,8,0,77,55,35,20,10,-13,-9,0,-1,0,0,-1,-11,-3,-4,1,-1,-6,-2,0,-9,1,5,3,44357.61719,45077.57813,43432.85156,43924.11719,29183112630,-430.51953,-3295935015,43236.23064,41665.94795,40915.68302,40790.00907,41663.55367,68076385283,-7312309003,0.000424,44354.63672,43823.9961,40833.39286,32479047645,32450724793,30171322482,75388694286,71931956390,70534216324,59.78700398,0,0
3/3/2022,60,29,6,12,0,3,0,60,81,39,2,27,9,0,71,57,33,18,6,-15,1,-2,2,0,3,0,1,4,-2,0,3,1,0,-6,2,-2,-2,-4,43925.19531,44021.57813,41914.75,42451.78906,24967782593,-1472.32813,-4215330037,42844.00985,41862.40823,41120.49716,40948.27384,41694.46486,57033279685,-11043105598,0.000607,43924.11719,43576.84766,41421.8471,29183112630,28876647623,27111891125,68076385283,66832786418,63260111958,54.71995334,0,0
3/4/2022,58,31,3,7,0,2,0,67,81,38,1,25,7,0,77,66,33,21,6,-2,2,-3,-5,0,-1,0,7,0,-1,-1,-2,-2,0,6,9,0,3,0,42458.14063,42479.61328,38805.84766,39137.60547,28516271427,-3314.18359,3548488834,40990.80766,41181.20754,40856.1116,40775.82923,41594.19587,61900652306,4867372621,0.000726,42451.78906,41837.83724,41410.90235,24967782593,27555722217,27393415734,57033279685,62336772425,62670870068,45.39381641,0,-1
3/5/2022,66,29,4,7,0,0,0,74,96,45,2,19,8,3,79,51,35,16,6,8,-2,1,0,0,-2,0,7,15,7,1,-6,1,3,2,-15,2,-5,0,39148.44922,39566.33594,38777.03516,39400.58594,16975917450,262.98047,-11540353977,40195.6968,40736.05214,40662.04151,40644.85368,41508.17195,39306054797,-22594597509,0.000294,39137.60547,40329.99349,41453.1077,28516271427,23486657157,27323181923,61900652306,52746662263,61613350677,46.17769709,0,0
3/6/2022,54,25,4,7,0,0,0,79,100,45,0,19,8,0,75,49,35,18,7,-12,-4,0,0,0,0,0,5,4,0,-2,0,0,-3,-4,-2,0,2,1,39404.19922,39640.17578,38211.64844,38419.98438,19745229902,-980.60156,2769312452,39307.84059,40157.0352,40363.10056,40432.96136,41387.06655,43914369258,4608314461,0.000488,39400.58594,38986.0586,41554.56473,16975917450,21745806260,26793910822,39306054797,48373692120,59707175031,43.66086502,0,0
3/7/2022,53,31,5,9,0,2,0,92,85,47,1,24,9,0,87,56,32,19,9,-1,6,1,2,0,2,0,13,-15,2,1,5,1,0,12,7,-3,1,2,38429.30469,39430.22656,37260.20313,38062.03906,28546143503,-357.94532,8800913601,38684.93982,39633.28616,40056.29236,40207.15924,41256.67332,61333826920,17419457662,0.00051,38419.98438,38627.53646,40821.53683,19745229902,21755763618,25773357879,43914369258,48184750325,58136180362,42.74503177,0,0
3/8/2022,61,31,4,9,0,0,0,58,80,45,1,31,12,0,74,64,32,18,6,8,0,-1,0,0,-2,0,-34,-5,-2,0,7,3,0,-13,8,0,-1,-3,38059.90234,39304.44141,37957.38672,38737.26953,25776583476,675.23047,-2769560027,38711.10468,39409.28201,39880.42265,40067.16974,41157.87317,55667916973,-5665909947,0.000544,38062.03906,38406.43099,40019.0558,28546143503,24689318960,24815862997,61333826920,53638704384,55318926460,45.08512984,0,0
3/9/2022,68,43,6,14,0,2,0,64,79,40,0,36,6,4,74,64,28,18,6,7,12,2,5,0,2,0,6,-1,-5,-1,5,-6,4,0,0,-4,0,0,38742.81641,42465.67188,38706.09375,41982.92578,32284121034,3245.65625,6507537558,40347.01523,40052.69295,40160.7564,40249.6227,41190.22817,67017876859,11349959886,0.000392,38737.26953,39594.07812,39741.74275,25776583476,28868949338,25258864198,55667916973,61339873584,55167710971,54.67465624,0,1
3/10/2022,81,49,9,10,0,0,0,57,77,44,1,30,9,5,92,58,27,22,8,13,6,3,-4,0,-2,0,-7,-2,4,1,-6,3,1,18,-6,-1,4,2,41974.07031,42004.72656,38832.94141,39437.46094,31078064711,-2545.46484,-1206056323,39892.23808,39898.88495,40064.31701,40172.27396,41121.4922,65784999972,-1232876887,0.000478,41982.92578,40052.55208,39311.12444,32284121034,29712923074,26131761643,67017876859,62823597935,56417956726,47.64726068,0,-1
3/11/2022,76,39,7,9,0,0,0,63,76,40,2,25,13,2,79,58,33,19,9,-5,-10,-2,-1,0,0,0,6,-1,-4,1,-5,4,-3,-13,0,6,-3,1,39439.96875,40081.67969,38347.43359,38794.97266,26364890465,-642.48828,-4713174246,39343.60537,39622.90688,39895.07109,40041.10241,41030.25614,58051333936,-7733666036,0.000569,39437.46094,40071.78646,39262.1769,31078064711,29909025403,25824421506,65784999972,63618070256,55868054102,46.03878327,0,0
3/12/2022,70,40,5,8,0,0,0,81,89,51,0,24,12,9,90,55,33,17,5,-6,1,-2,-1,0,0,0,18,13,11,-2,-1,-1,7,11,-3,0,-2,-4,38794.46484,39308.59766,38772.53516,38904.01172,14616450657,109.03906,-11748439808,39123.80855,39443.18309,39762.92984,39932.80806,40946.87401,38101124958,-19950208978,0.000355,38794.97266,39045.48177,39191.23772,26364890465,24019801944,25487354821,58051333936,53979152955,55695921268,46.36967736,0,0
3/13/2022,67,35,6,11,0,0,0,83,92,44,2,19,0,2,87,48,28,14,6,-3,-5,1,3,0,0,0,2,3,-7,2,-5,-12,-7,-3,-7,-5,-3,1,38884.72656,39209.35156,37728.14453,37849.66406,17300745310,-1054.34766,2684294653,38486.7363,39044.80333,39507.82774,39734.41339,40825.41479,42268710956,4167585998,0.000305,38904.01172,38516.21615,39109.76339,14616450657,19427362144,25138142737,38101124958,46140389950,55460827225,43.58647099,0,0
3/14/2022,76,38,7,9,0,6,0,100,90,48,1,21,10,3,90,47,31,14,7,9,3,1,-2,0,6,0,17,-2,4,-1,2,10,1,3,-1,3,0,1,37846.31641,39742.5,37680.73438,39666.75391,24322159070,1817.08985,7021413760,39076.74511,39200.29097,39529.01789,39727.96963,40779.97711,52613345077,10344634121,0.000269,37849.66406,38806.8099,39339.00837,17300745310,18746451679,24534716389,42268710956,44327726997,54215044104,49.24106095,0,0
3/15/2022,67,36,6,9,0,0,0,73,81,44,1,26,6,3,80,62,32,21,9,-9,-2,-1,0,0,-6,0,-27,-9,-4,0,5,-4,0,-10,15,1,7,2,39664.25,39794.62891,38310.21094,39338.78516,23934000868,-327.96875,-388158202,39207.76513,39234.91452,39503.65353,39690.90444,40723.45978,52961395870,348050793,0.000399,39666.75391,38951.73438,39424.93918,24322159070,21852301749,24271490302,52613345077,49281150634,53828398233,48.30002557,0,0
3/16/2022,76,38,7,7,0,0,0,41,86,43,1,29,9,2,72,58,32,19,5,9,2,1,-2,0,0,0,-32,5,-1,0,3,3,-1,-8,-4,0,-2,-4,39335.57031,41465.45313,39022.34766,41143.92969,39616916192,1805.14453,15682915324,40175.84741,39712.16831,39722.35702,39829.2878,40739.9488,74673285342,21711889472,0.000327,39338.78516,40049.82292,39305.08259,23934000868,29291025377,25319032468,52961395870,60082675430,54922028016,53.56055846,0,1
3/17/2022,74,39,5,13,0,0,0,47,86,38,1,26,12,0,81,56,38,18,8,-2,1,-2,6,0,0,0,6,0,-5,0,-3,3,-2,9,-2,6,-1,3,41140.84375,41287.53516,40662.87109,40951.37891,22009601093,-192.55078,-17607315099,40563.61316,40021.97096,39886.2266,39936.15362,40748.24017,52913216462,-21760068880,0.000375,41143.92969,40478.03125,39521.35659,39616916192,28520172718,24023537665,74673285342,60182632558,53083201800,52.94175078,0,0
3/18/2022,63,38,6,11,0,2,0,41,88,46,1,24,6,2,74,58,32,23,7,-11,-1,1,-2,0,2,0,-6,2,8,0,-2,-6,2,-7,2,-6,5,-1,40944.83984,42195.74609,40302.39844,41801.15625,34421564942,849.77734,12411963849,41182.38471,40466.76728,40141.55056,40113.77292,40789.531,64969319781,12056103319,0.000568,40951.37891,41298.82162,39950.81139,22009601093,32016027409,25174491162,52913216462,64185273862,54071485492,55.39123875,0,0
3/19/2022,82,42,9,11,0,0,1,52,93,48,3,22,9,2,83,54,33,19,6,19,4,3,0,0,-2,1,11,5,2,2,-2,3,0,9,-4,1,-4,-1,41794.64844,42316.55469,41602.66797,42190.65234,19664853187,389.49609,-14756711755,41686.51852,40897.73855,40414.76413,40311.57096,40844.47694,58881848497,-6087471284,0.000386,41801.15625,41647.72917,40420.33147,34421564942,25365339741,25895691523,64969319781,58921461580,57040160284,56.50868019,0,0
3/20/2022,85,39,6,14,0,0,0,62,97,51,2,26,7,0,90,46,38,15,7,3,-3,-3,3,0,0,-1,10,4,3,-1,4,-2,-2,7,-8,5,-4,1,42191.40625,42241.16406,41004.75781,41247.82422,20127946682,-942.82812,463093495,41467.17137,40985.25997,40525.83881,40400.73794,40860.29448,57837125338,-1044723159,0.000363,42190.65234,41746.54427,40905.78293,19664853187,24738121604,26299577433,58881848497,60562764539,59264219481,53.04480995,0,0
3/21/2022,70,38,10,11,0,0,0,54,97,40,0,25,8,3,83,53,32,17,7,-15,-1,4,-3,0,0,0,-8,0,-11,-2,-1,1,3,-7,7,-6,2,0,41246.13281,41454.41016,40668.04297,41077.99609,24615543271,-169.82813,4487596589,41272.58373,41008.444,40599.45978,40465.23871,40868.83179,64828148834,6991023496,0.000244,41247.82422,41505.49088,41107.38895,20127946682,21469447713,26341489462,57837125338,60515707556,61009191446,52.42148068,0,0
3/22/2022,66,42,6,15,0,0,0,46,86,37,2,22,10,0,90,62,30,19,8,-4,4,-4,4,0,0,0,-8,-11,-3,2,-3,2,-3,7,9,-2,2,1,41074.10547,43124.70703,40948.28125,42358.80859,32004652376,1280.8125,7389109105,41815.69616,41346.03515,40834.03962,40645.5787,40927.26226,71455738693,6627589859,0.000403,41077.99609,41561.54297,41538.82087,24615543271,25582714110,27494439678,64828148834,64707004288,63651240421,56.56679191,0,0
3/23/2022,61,35,5,9,0,0,0,52,89,43,2,27,9,0,80,66,36,19,7,-5,-7,-1,-6,0,0,0,6,3,6,0,5,-1,0,-10,4,6,0,-1,42364.37891,42893.50781,41877.50781,42892.95703,25242943069,534.14844,-6761709307,42354.3266,41732.76562,41108.56194,40859.61473,41004.34833,68181581345,-3274157348,0.00044,42358.80859,42109.92057,41788.68192,32004652376,27287712905,25441014946,71455738693,68155156291,62723854136,58.20232536,0,0
3/24/2022,61,32,7,13,0,0,0,57,80,39,0,26,6,2,75,62,34,21,9,0,-3,2,4,0,0,0,5,-9,-4,-2,-1,-3,2,-5,-4,-2,2,2,42886.65234,44131.85547,42726.16406,43960.93359,31042992291,1067.97656,5800049222,43157.63009,42289.80761,41488.87816,41154.97843,41120.29285,77842904360,9661323015,0.000385,42892.95703,43070.89974,42218.6183,25242943069,29430195912,26731499403,68181581345,72493408133,66285238121,61.3371672,0,0
