"Date(UTC)","Unique Address Total Count","Unique Address Receive Count","Unique Address Sent Count"
"02/28/2022","195261","153815","118581"
"03/01/2022","224346","181255","130583"
"03/02/2022","208984","168486","124447"
"03/03/2022","215000","173808","124874"
"03/04/2022","213149","167660","130133"
"03/05/2022","191145","152478","115347"
"03/06/2022","196929","140994","130373"
"03/07/2022","219147","160715","141834"
"03/08/2022","280181","161770","203992"
"03/09/2022","277282","177538","188399"
"03/10/2022","330543","178540","240591"
"03/11/2022","203123","160610","122205"
"03/12/2022","204042","150497","127360"
"03/13/2022","182126","136262","117314"
"03/14/2022","207819","162383","128215"
"03/15/2022","238095","187034","145283"
"03/16/2022","311165","205835","195508"
"03/17/2022","245581","196153","141644"
"03/18/2022","233705","177990","142399"
"03/19/2022","260648","183306","160296"
"03/20/2022","209724","153106","130748"
"03/21/2022","227614","172712","133547"
"03/22/2022","235380","176728","146217"
"03/23/2022","236443","182498","142450"
"03/24/2022","241546","193888","136915"
"03/25/2022","229426","181536","134543"
"03/26/2022","208408","159099","126174"
"03/27/2022","223441","163441","137074"
"03/28/2022","266679","212198","164908"
"03/29/2022","268362","194386","175901"
"03/30/2022","251521","192373","154510"
"03/31/2022","243867","188077","152362"
"04/01/2022","231017","183328","142589"
"04/02/2022","205109","158907","134332"
"04/03/2022","195946","154240","118793"
"04/04/2022","201168","161449","122883"
"04/05/2022","200498","161015","122922"
"04/06/2022","215620","172476","128760"
"04/07/2022","199501","158770","118370"
"04/08/2022","194087","153426","116565"
"04/09/2022","210939","169797","114853"
"04/10/2022","173103","133166","107918"
"04/11/2022","209826","164067","128351"
"04/12/2022","207439","162432","125296"
"04/13/2022","191995","150461","117793"
"04/14/2022","189950","153268","111349"
"04/15/2022","219347","180867","116530"
"04/16/2022","173730","135826","107815"
"04/17/2022","180981","148703","100296"
"04/18/2022","213577","175581","118515"
"04/19/2022","188129","149001","117755"
"04/20/2022","181325","144004","114024"
"04/21/2022","182655","146734","113511"
"04/22/2022","216481","176637","115400"
"04/23/2022","180911","147974","102053"
"04/24/2022","178945","145651","100030"
"04/25/2022","212631","167048","130132"
"04/26/2022","200360","157590","126356"
"04/27/2022","193028","152970","118519"
"04/28/2022","201268","161871","120956"
"04/29/2022","226226","187141","130507"
"04/30/2022","221160","175879","131198"
"05/01/2022","198857","137034","142034"
"05/02/2022","202056","169002","104832"
"05/03/2022","176786","140970","107417"
"05/04/2022","210015","172354","115884"
"05/05/2022","231976","168425","154650"
"05/06/2022","192106","150311","117316"
"05/07/2022","223769","184825","108912"
"05/08/2022","283605","233629","123064"
"05/09/2022","223131","172560","140362"
"05/10/2022","223486","169501","145445"
"05/11/2022","243113","197491","140880"
"05/12/2022","285362","213897","174992"
"05/13/2022","271778","208058","163179"
"05/14/2022","271490","219176","137778"
"05/15/2022","225265","174227","128077"
"05/16/2022","214504","162413","134800"
"05/17/2022","199772","142333","130372"
"05/18/2022","227513","143503","159469"
"05/19/2022","186322","142145","117848"
"05/20/2022","175096","134330","109675"
"05/21/2022","151794","112102","97778"
"05/22/2022","153160","115097","94264"
"05/23/2022","190810","150335","111626"
"05/24/2022","192031","149640","109634"
"05/25/2022","200240","158935","107809"
"05/26/2022","170163","129713","108110"
"05/27/2022","169354","135389","104702"
"05/28/2022","208763","174515","99298"
"05/29/2022","194561","162676","87102"
"05/30/2022","166003","133262","100097"
"05/31/2022","174936","136313","106857"
"06/01/2022","187642","157081","97293"
"06/02/2022","146609","117290","88126"
"06/03/2022","144986","117816","83374"
"06/04/2022","119906","93895","73831"
"06/05/2022","116339","91432","71561"
"06/06/2022","150174","118304","93608"
"06/07/2022","161112","130281","94102"
"06/08/2022","140503","113500","83704"
"06/09/2022","149434","121168","89457"
"06/10/2022","177551","126779","116929"
"06/11/2022","155981","118784","102154"
"06/12/2022","178100","144583","98403"
"06/13/2022","214531","170952","136029"
"06/14/2022","215478","165827","129915"
"06/15/2022","211177","159260","133591"
"06/16/2022","188239","141307","117619"
"06/17/2022","190775","133940","123319"
"06/18/2022","188930","132385","123348"
"06/19/2022","168004","120353","108911"
"06/20/2022","184610","140651","108711"
"06/21/2022","172753","134037","104659"
"06/22/2022","180583","131261","113156"
"06/23/2022","184918","141692","103465"
"06/24/2022","180960","129126","118249"
"06/25/2022","156463","116857","92053"
"06/26/2022","127204","99752","77678"
"06/27/2022","161072","115693","103692"
"06/28/2022","171870","123517","110111"
"06/29/2022","172278","129022","107367"
"06/30/2022","177044","139121","106642"
"07/01/2022","214570","164903","126429"
"07/02/2022","194616","150767","111232"
"07/03/2022","149753","112392","94507"
"07/04/2022","177913","131531","114419"
"07/05/2022","189393","137334","121991"
"07/06/2022","193983","134569","127755"
"07/07/2022","187191","141070","118216"
"07/08/2022","177658","136220","111803"
"07/09/2022","194665","154219","101548"
"07/10/2022","143554","102752","96347"
"07/11/2022","235505","190973","108501"
"07/12/2022","200543","154582","114053"
"07/13/2022","246006","207545","105129"
"07/14/2022","215013","181129","100218"
"07/15/2022","177077","140753","105269"
"07/16/2022","305695","269731","100992"
"07/17/2022","138538","107944","87343"
"07/18/2022","186863","149675","116724"
"07/19/2022","271553","234432","119736"
"07/20/2022","204411","162315","123535"
"07/21/2022","192563","145743","122008"
"07/22/2022","218695","174669","120819"
"07/23/2022","166393","129121","101604"
"07/24/2022","233603","197613","98522"
"07/25/2022","203151","156797","120215"
"07/26/2022","242424","154679","160665"
"07/27/2022","239524","169557","144599"
"07/28/2022","190694","146021","125258"
"07/29/2022","187216","145514","122930"
"07/30/2022","175288","133590","114836"
"07/31/2022","175050","127636","116683"
"08/01/2022","249034","146619","184294"
"08/02/2022","238446","160586","157989"
"08/03/2022","239841","149437","171818"
"08/04/2022","189815","140179","127035"
"08/05/2022","204712","146817","136223"
"08/06/2022","190694","139775","121045"
"08/07/2022","184539","124436","126917"
"08/08/2022","192125","149733","127318"
"08/09/2022","178769","139495","119531"
"08/10/2022","184834","148612","116901"
"08/11/2022","188225","151927","118635"
"08/12/2022","189421","140813","126467"
"08/13/2022","175394","135589","116920"
"08/14/2022","171961","132471","114442"
"08/15/2022","181394","141444","122538"
"08/16/2022","188245","148789","119071"
"08/17/2022","184551","141964","123256"
"08/18/2022","185774","145437","115926"
"08/19/2022","186289","145706","122708"
"08/20/2022","154040","118931","101693"
"08/21/2022","320374","276752","109727"
"08/22/2022","171292","134045","110472"
"08/23/2022","168679","130682","111627"
"08/24/2022","249023","214401","110749"
"08/25/2022","358546","324947","113654"
"08/26/2022","180850","147934","110849"
"08/27/2022","228055","193777","106885"
"08/28/2022","155376","123178","94126"
"08/29/2022","181369","148012","110116"
"08/30/2022","184517","149972","112079"
"08/31/2022","174760","140455","110690"
"09/01/2022","193693","154422","127759"
"09/02/2022","193830","159016","115547"
"09/03/2022","304442","270322","99567"
"09/04/2022","137898","111201","87668"
"09/05/2022","326524","296987","112732"
"09/06/2022","226585","190929","119308"
"09/07/2022","180721","144118","117151"
"09/08/2022","285876","257881","112305"
"09/09/2022","186891","151142","112619"
"09/10/2022","159101","125745","99776"
"09/11/2022","161373","131484","97303"
"09/12/2022","177143","145800","106712"
"09/13/2022","255603","220933","119343"
"09/14/2022","177773","137594","117098"
"09/15/2022","257796","224483","110054"
"09/16/2022","284752","244436","120450"
"09/17/2022","269715","234962","101791"
"09/18/2022","255296","214858","111953"
"09/19/2022","355216","317679","124947"
"09/20/2022","516449","482332","119190"
"09/21/2022","336546","294613","122751"
"09/22/2022","295260","256290","120743"
"09/23/2022","295633","256602","118359"
"09/24/2022","472705","437718","102482"
"09/25/2022","346007","307649","101638"
"09/26/2022","480476","419069","143497"
"09/27/2022","373264","246456","215539"
"09/28/2022","460299","392972","147234"
"09/29/2022","417890","368567","131634"
"09/30/2022","221853","167566","136457"
"10/01/2022","262315","214972","121548"
"10/02/2022","205509","171275","108216"
"10/03/2022","195014","147506","127463"
"10/04/2022","264745","221735","127732"
"10/05/2022","260126","224849","114015"
"10/06/2022","280372","235479","126590"
"10/07/2022","220455","182441","117227"
"10/08/2022","203688","152033","114168"
"10/09/2022","139089","106348","85515"
"10/10/2022","267265","242460","113398"
"10/11/2022","269804","229575","141563"
"10/12/2022","219713","180462","122083"
"10/13/2022","249030","211329","121770"
"10/14/2022","249691","206573","123136"
"10/15/2022","230665","191132","103387"
"10/16/2022","204205","174962","94290"
"10/17/2022","260197","221909","118317"
"10/18/2022","206325","170243","114199"
"10/19/2022","200528","164945","110684"
"10/20/2022","273973","230920","124675"
"10/21/2022","241195","195116","124667"
"10/22/2022","197492","164265","96853"
"10/23/2022","198152","163812","102423"
"10/24/2022","255528","205495","129103"
"10/25/2022","250060","210575","122576"
"10/26/2022","241485","196591","130905"
"10/27/2022","277384","231516","128624"
"10/28/2022","215924","174468","122179"
"10/29/2022","260028","218263","120151"
"10/30/2022","241992","203264","113163"
"10/31/2022","225682","178825","129860"
"11/01/2022","234617","194572","128171"
"11/02/2022","227552","186610","126638"
"11/03/2022","254444","177486","163364"
"11/04/2022","211336","172349","127205"
"11/05/2022","333115","296689","112701"
"11/06/2022","183073","148496","106370"
"11/07/2022","349223","305745","152509"
"11/08/2022","272456","216905","164652"
"11/09/2022","334060","238697","205526"
"11/10/2022","323608","250980","189089"
"11/11/2022","351997","301551","147980"
"11/12/2022","256026","210364","125294"
"11/13/2022","329068","281197","136546"
"11/14/2022","323185","249212","171780"
"11/15/2022","305282","230881","166705"
"11/16/2022","260317","203361","142674"
"11/17/2022","281701","223785","143175"
"11/18/2022","244783","186978","138062"
"11/19/2022","185543","141438","110432"
"11/20/2022","247294","196698","124193"
"11/21/2022","249423","198580","141714"
"11/22/2022","274553","224053","137263"
"11/23/2022","547962","520445","128689"
"11/24/2022","387969","304289","163506"
"11/25/2022","294586","198161","173244"
"11/26/2022","324397","273592","119860"
"11/27/2022","241387","206100","98471"
"11/28/2022","305832","244468","146565"
"11/29/2022","289939","213206","164051"
"11/30/2022","289727","240592","146183"
"12/01/2022","285660","242485","133191"
"12/02/2022","270161","217337","135361"
"12/03/2022","227815","196551","97624"
"12/04/2022","247666","216188","93398"
"12/05/2022","263805","208298","136715"
"12/06/2022","284285","235523","140699"
"12/07/2022","269978","229205","122722"
"12/08/2022","259531","216207","124573"
"12/09/2022","394073","191024","276407"
"12/10/2022","382279","175840","271176"
"12/11/2022","294264","222396","139336"
"12/12/2022","377568","299143","175075"
"12/13/2022","366730","286616","182202"
"12/14/2022","340872","252353","182634"
"12/15/2022","365569","300398","163285"
"12/16/2022","327318","243883","182123"
"12/17/2022","284035","226889","138896"
"12/18/2022","293515","236368","123644"
"12/19/2022","295234","250370","134624"
"12/20/2022","251407","209438","133068"
"12/21/2022","322293","232298","177739"
"12/22/2022","308379","263242","144146"
"12/23/2022","300019","235683","158625"
"12/24/2022","306829","246587","127527"
"12/25/2022","287357","253058","93740"
"12/26/2022","349725","297656","128971"
"12/27/2022","298294","216886","169388"
"12/28/2022","268940","230688","123768"
"12/29/2022","256137","214289","126968"
"12/30/2022","289128","238247","136615"
"12/31/2022","264874","216842","119321"
"01/01/2023","232818","197385","96304"
"01/02/2023","252425","211438","119927"
"01/03/2023","259286","211306","131143"
"01/04/2023","295208","231678","151612"
"01/05/2023","287305","229005","143889"
"01/06/2023","334264","273283","147634"
"01/07/2023","331368","268270","137644"
"01/08/2023","252782","207459","115956"
"01/09/2023","343552","277953","163629"
"01/10/2023","342449","279830","157917"
"01/11/2023","328161","259307","167158"
"01/12/2023","339364","270976","174185"
"01/13/2023","309578","245150","163605"
"01/14/2023","320056","258172","167563"
"01/15/2023","307137","254093","137046"
"01/16/2023","332641","277080","162962"
"01/17/2023","309477","262847","157470"
"01/18/2023","395247","267581","249580"
"01/19/2023","318423","266398","164425"
"01/20/2023","304719","255385","158474"
"01/21/2023","329573","284559","153227"
"01/22/2023","273482","232299","127241"
"01/23/2023","255318","214387","136311"
"01/24/2023","240797","198181","132864"
"01/25/2023","400819","340918","153979"
"01/26/2023","277676","230064","153510"
"01/27/2023","303220","223431","177622"
"01/28/2023","265836","224553","128035"
"01/29/2023","242434","201070","124309"
"01/30/2023","296157","248981","151233"
"01/31/2023","296288","242788","157426"
"02/01/2023","327618","277861","159642"
"02/02/2023","334125","270673","175756"
"02/03/2023","282014","234089","148561"
"02/04/2023","300155","250927","142129"
"02/05/2023","301038","246327","146806"
"02/06/2023","337858","286211","155792"
"02/07/2023","362318","299595","175151"
"02/08/2023","367830","310671","168305"
"02/09/2023","345040","292509","153329"
"02/10/2023","348319","296707","150362"
"02/11/2023","313991","263352","130477"
"02/12/2023","279942","237436","121969"
"02/13/2023","328823","257764","167833"
"02/14/2023","382823","291450","213414"
"02/15/2023","339838","281083","193230"
"02/16/2023","325882","259008","187121"
"02/17/2023","309734","255059","158851"
"02/18/2023","280661","232349","139171"
"02/19/2023","255453","213238","135807"
"02/20/2023","278521","229139","156445"
"02/21/2023","301654","231663","185484"
"02/22/2023","320769","238863","199001"
"02/23/2023","315326","221986","202633"
"02/24/2023","307672","215054","192698"
"02/25/2023","287441","235326","136484"
"02/26/2023","237969","196035","120868"
"02/27/2023","269710","224809","145638"
"02/28/2023","279698","229805","153165"
"03/01/2023","273844","225303","155553"
"03/02/2023","278005","226743","156596"
"03/03/2023","272403","219035","156832"
"03/04/2023","229727","191117","119083"
"03/05/2023","209190","176482","111486"
"03/06/2023","256445","215075","138923"
"03/07/2023","246167","203922","143173"
"03/08/2023","262617","220103","140995"
"03/09/2023","252911","202013","155748"
"03/10/2023","298737","245957","175942"
"03/11/2023","286739","226669","199372"
"03/12/2023","276771","225152","148944"
"03/13/2023","303575","243625","181586"
"03/14/2023","288012","222323","184731"
"03/15/2023","281501","229595","160178"
"03/16/2023","288351","239552","167080"
"03/17/2023","278478","217264","171077"
"03/18/2023","255960","202908","147695"
"03/19/2023","232232","186419","131651"
"03/20/2023","286067","218181","174830"
