"Date(UTC)","UnixTimeStamp","Value"
"2/5/2020","1580860800","20346"
"2/6/2020","1580947200","20244"
"2/7/2020","1581033600","21437"
"2/8/2020","1581120000","21965"
"2/9/2020","1581206400","20937"
"2/10/2020","1581292800","21715"
"2/11/2020","1581379200","23173"
"2/12/2020","1581465600","26521"
"2/13/2020","1581552000","25627"
"2/14/2020","1581638400","26041"
"2/15/2020","1581724800","23067"
"2/16/2020","1581811200","22163"
"2/17/2020","1581897600","24138"
"2/18/2020","1581984000","24219"
"2/19/2020","1582070400","23010"
"2/20/2020","1582156800","23417"
"2/21/2020","1582243200","22264"
"2/22/2020","1582329600","20004"
"2/23/2020","1582416000","19887"
"2/24/2020","1582502400","23637"
"2/25/2020","1582588800","24109"
"2/26/2020","1582675200","25491"
"2/27/2020","1582761600","24706"
"2/28/2020","1582848000","24027"
"2/29/2020","1582934400","20707"
"3/1/2020","1583020800","21400"
"3/2/2020","1583107200","22782"
"3/3/2020","1583193600","22382"
"3/4/2020","1583280000","21477"
"3/5/2020","1583366400","23417"
"3/6/2020","1583452800","22543"
"3/7/2020","1583539200","20794"
"3/8/2020","1583625600","23673"
"3/9/2020","1583712000","27887"
"3/10/2020","1583798400","25113"
"3/11/2020","1583884800","24782"
"3/12/2020","1583971200","27723"
"3/13/2020","1584057600","27582"
"3/14/2020","1584144000","23303"
"3/15/2020","1584230400","23169"
"3/16/2020","1584316800","26369"
"3/17/2020","1584403200","24937"
"3/18/2020","1584489600","24088"
"3/19/2020","1584576000","27413"
"3/20/2020","1584662400","27084"
"3/21/2020","1584748800","26578"
"3/22/2020","1584835200","25601"
"3/23/2020","1584921600","25426"
"3/24/2020","1585008000","26101"
"3/25/2020","1585094400","24775"
"3/26/2020","1585180800","24661"
"3/27/2020","1585267200","23262"
"3/28/2020","1585353600","22245"
"3/29/2020","1585440000","19253"
"3/30/2020","1585526400","22915"
"3/31/2020","1585612800","24057"
"4/1/2020","1585699200","23177"
"4/2/2020","1585785600","24853"
"4/3/2020","1585872000","24127"
"4/4/2020","1585958400","21335"
"4/5/2020","1586044800","20359"
"4/6/2020","1586131200","26036"
"4/7/2020","1586217600","25184"
"4/8/2020","1586304000","25393"
"4/9/2020","1586390400","23447"
"4/10/2020","1586476800","24575"
"4/11/2020","1586563200","22996"
"4/12/2020","1586649600","22760"
"4/13/2020","1586736000","24305"
"4/14/2020","1586822400","24940"
"4/15/2020","1586908800","24633"
"4/16/2020","1586995200","26129"
"4/17/2020","1587081600","24920"
"4/18/2020","1587168000","24272"
"4/19/2020","1587254400","23224"
"4/20/2020","1587340800","26206"
"4/21/2020","1587427200","25515"
"4/22/2020","1587513600","25228"
"4/23/2020","1587600000","25963"
"4/24/2020","1587686400","25533"
"4/25/2020","1587772800","24986"
"4/26/2020","1587859200","25058"
"4/27/2020","1587945600","25766"
"4/28/2020","1588032000","26056"
"4/29/2020","1588118400","27928"
"4/30/2020","1588204800","28663"
"5/1/2020","1588291200","25890"
"5/2/2020","1588377600","23861"
"5/3/2020","1588464000","24822"
"5/4/2020","1588550400","26939"
"5/5/2020","1588636800","24540"
"5/6/2020","1588723200","27907"
"5/7/2020","1588809600","31419"
"5/8/2020","1588896000","27078"
"5/9/2020","1588982400","27758"
"5/10/2020","1589068800","27547"
"5/11/2020","1589155200","27592"
"5/12/2020","1589241600","26833"
"5/13/2020","1589328000","25703"
"5/14/2020","1589414400","25607"
"5/15/2020","1589500800","27276"
"5/16/2020","1589587200","26716"
"5/17/2020","1589673600","25429"
"5/18/2020","1589760000","26532"
"5/19/2020","1589846400","26817"
"5/20/2020","1589932800","27680"
"5/21/2020","1590019200","28609"
"5/22/2020","1590105600","28545"
"5/23/2020","1590192000","26836"
"5/24/2020","1590278400","26739"
"5/25/2020","1590364800","26743"
"5/26/2020","1590451200","28230"
"5/27/2020","1590537600","26742"
"5/28/2020","1590624000","27984"
"5/29/2020","1590710400","30559"
"5/30/2020","1590796800","27272"
"5/31/2020","1590883200","29261"
"6/1/2020","1590969600","29940"
"6/2/2020","1591056000","30160"
"6/3/2020","1591142400","27391"
"6/4/2020","1591228800","28846"
"6/5/2020","1591315200","27446"
"6/6/2020","1591401600","29092"
"6/7/2020","1591488000","29164"
"6/8/2020","1591574400","29047"
"6/9/2020","1591660800","28817"
"6/10/2020","1591747200","31137"
"6/11/2020","1591833600","30366"
"6/12/2020","1591920000","27921"
"6/13/2020","1592006400","25744"
"6/14/2020","1592092800","25218"
"6/15/2020","1592179200","29458"
"6/16/2020","1592265600","28873"
"6/17/2020","1592352000","28123"
"6/18/2020","1592438400","28974"
"6/19/2020","1592524800","30653"
"6/20/2020","1592611200","31027"
"6/21/2020","1592697600","34003"
"6/22/2020","1592784000","36756"
"6/23/2020","1592870400","37098"
"6/24/2020","1592956800","38433"
"6/25/2020","1593043200","38239"
"6/26/2020","1593129600","35309"
"6/27/2020","1593216000","36473"
"6/28/2020","1593302400","33612"
"6/29/2020","1593388800","34827"
"6/30/2020","1593475200","34511"
"7/1/2020","1593561600","35255"
"7/2/2020","1593648000","36414"
"7/3/2020","1593734400","35935"
"7/4/2020","1593820800","32081"
"7/5/2020","1593907200","29736"
"7/6/2020","1593993600","34649"
"7/7/2020","1594080000","35739"
"7/8/2020","1594166400","36696"
"7/9/2020","1594252800","36306"
"7/10/2020","1594339200","33660"
"7/11/2020","1594425600","31408"
"7/12/2020","1594512000","33339"
"7/13/2020","1594598400","38813"
"7/14/2020","1594684800","35595"
"7/15/2020","1594771200","36339"
"7/16/2020","1594857600","34885"
"7/17/2020","1594944000","35469"
"7/18/2020","1595030400","37273"
"7/19/2020","1595116800","39012"
"7/20/2020","1595203200","38791"
"7/21/2020","1595289600","38915"
"7/22/2020","1595376000","39086"
"7/23/2020","1595462400","38977"
"7/24/2020","1595548800","40054"
"7/25/2020","1595635200","43155"
"7/26/2020","1595721600","38987"
"7/27/2020","1595808000","42468"
"7/28/2020","1595894400","40420"
"7/29/2020","1595980800","40069"
"7/30/2020","1596067200","40034"
"7/31/2020","1596153600","41294"
"8/1/2020","1596240000","39194"
"8/2/2020","1596326400","38262"
"8/3/2020","1596412800","39135"
"8/4/2020","1596499200","38779"
"8/5/2020","1596585600","39224"
"8/6/2020","1596672000","40071"
"8/7/2020","1596758400","41244"
"8/8/2020","1596844800","40882"
"8/9/2020","1596931200","42761"
"8/10/2020","1597017600","43623"
"8/11/2020","1597104000","42282"
"8/12/2020","1597190400","42490"
"8/13/2020","1597276800","40820"
"8/14/2020","1597363200","41348"
"8/15/2020","1597449600","37635"
"8/16/2020","1597536000","39415"
"8/17/2020","1597622400","40568"
"8/18/2020","1597708800","41973"
"8/19/2020","1597795200","41021"
"8/20/2020","1597881600","40494"
"8/21/2020","1597968000","43296"
"8/22/2020","1598054400","38709"
"8/23/2020","1598140800","37975"
"8/24/2020","1598227200","39426"
"8/25/2020","1598313600","38422"
"8/26/2020","1598400000","38849"
"8/27/2020","1598486400","37975"
"8/28/2020","1598572800","38556"
"8/29/2020","1598659200","39752"
"8/30/2020","1598745600","41266"
"8/31/2020","1598832000","41082"
"9/1/2020","1598918400","41299"
"9/2/2020","1599004800","39767"
"9/3/2020","1599091200","39339"
"9/4/2020","1599177600","37490"
"9/5/2020","1599264000","36170"
"9/6/2020","1599350400","35851"
"9/7/2020","1599436800","36290"
"9/8/2020","1599523200","36065"
"9/9/2020","1599609600","36405"
"9/10/2020","1599696000","39037"
"9/11/2020","1599782400","37013"
"9/12/2020","1599868800","36747"
"9/13/2020","1599955200","37461"
"9/14/2020","1600041600","38902"
"9/15/2020","1600128000","38490"
"9/16/2020","1600214400","37243"
"9/17/2020","1600300800","58953"
"9/18/2020","1600387200","44691"
"9/19/2020","1600473600","39058"
"9/20/2020","1600560000","37327"
"9/21/2020","1600646400","38593"
"9/22/2020","1600732800","40218"
"9/23/2020","1600819200","38870"
"9/24/2020","1600905600","37690"
"9/25/2020","1600992000","37258"
"9/26/2020","1601078400","36638"
"9/27/2020","1601164800","36580"
"9/28/2020","1601251200","38712"
"9/29/2020","1601337600","38831"
"9/30/2020","1601424000","38201"
"10/1/2020","1601510400","36977"
"10/2/2020","1601596800","36763"
"10/3/2020","1601683200","34866"
"10/4/2020","1601769600","37145"
"10/5/2020","1601856000","37933"
"10/6/2020","1601942400","39563"
"10/7/2020","1602028800","37957"
"10/8/2020","1602115200","37115"
"10/9/2020","1602201600","37292"
"10/10/2020","1602288000","35619"
"10/11/2020","1602374400","35265"
"10/12/2020","1602460800","38657"
"10/13/2020","1602547200","38207"
"10/14/2020","1602633600","37253"
"10/15/2020","1602720000","39335"
"10/16/2020","1602806400","37897"
"10/17/2020","1602892800","34983"
"10/18/2020","1602979200","34916"
"10/19/2020","1603065600","38376"
"10/20/2020","1603152000","38673"
"10/21/2020","1603238400","39300"
"10/22/2020","1603324800","39041"
"10/23/2020","1603411200","37597"
"10/24/2020","1603497600","33663"
"10/25/2020","1603584000","33759"
"10/26/2020","1603670400","37969"
"10/27/2020","1603756800","38239"
"10/28/2020","1603843200","39478"
"10/29/2020","1603929600","38598"
"10/30/2020","1604016000","38732"
"10/31/2020","1604102400","37664"
"11/1/2020","1604188800","36823"
"11/2/2020","1604275200","39219"
"11/3/2020","1604361600","38720"
"11/4/2020","1604448000","38593"
"11/5/2020","1604534400","38977"
"11/6/2020","1604620800","40265"
"11/7/2020","1604707200","39353"
"11/8/2020","1604793600","35311"
"11/9/2020","1604880000","39368"
"11/10/2020","1604966400","40206"
"11/11/2020","1605052800","36840"
"11/12/2020","1605139200","37937"
"11/13/2020","1605225600","39425"
"11/14/2020","1605312000","36612"
"11/15/2020","1605398400","36704"
"11/16/2020","1605484800","38425"
"11/17/2020","1605571200","39870"
"11/18/2020","1605657600","38280"
"11/19/2020","1605744000","38221"
"11/20/2020","1605830400","40044"
"11/21/2020","1605916800","40073"
"11/22/2020","1606003200","40163"
"11/23/2020","1606089600","42075"
"11/24/2020","1606176000","41631"
"11/25/2020","1606262400","41409"
"11/26/2020","1606348800","40851"
"11/27/2020","1606435200","38212"
"11/28/2020","1606521600","34215"
"11/29/2020","1606608000","34741"
"11/30/2020","1606694400","40058"
"12/1/2020","1606780800","40453"
"12/2/2020","1606867200","38852"
"12/3/2020","1606953600","40532"
"12/4/2020","1607040000","41262"
"12/5/2020","1607126400","37952"
"12/6/2020","1607212800","38320"
"12/7/2020","1607299200","40459"
"12/8/2020","1607385600","42595"
"12/9/2020","1607472000","40708"
"12/10/2020","1607558400","39910"
"12/11/2020","1607644800","42280"
"12/12/2020","1607731200","36771"
"12/13/2020","1607817600","37847"
"12/14/2020","1607904000","40676"
"12/15/2020","1607990400","40999"
"12/16/2020","1608076800","42017"
"12/17/2020","1608163200","43508"
"12/18/2020","1608249600","40747"
"12/19/2020","1608336000","40848"
"12/20/2020","1608422400","39616"
"12/21/2020","1608508800","42079"
"12/22/2020","1608595200","42003"
"12/23/2020","1608681600","48714"
"12/24/2020","1608768000","42719"
"12/25/2020","1608854400","53908"
"12/26/2020","1608940800","45645"
"12/27/2020","1609027200","45278"
"12/28/2020","1609113600","46018"
"12/29/2020","1609200000","44851"
"12/30/2020","1609286400","43028"
"12/31/2020","1609372800","41259"
"1/1/2021","1609459200","40957"
"1/2/2021","1609545600","40870"
"1/3/2021","1609632000","43196"
"1/4/2021","1609718400","43280"
"1/5/2021","1609804800","43617"
"1/6/2021","1609891200","44121"
"1/7/2021","1609977600","44985"
"1/8/2021","1610064000","43536"
"1/9/2021","1610150400","42520"
"1/10/2021","1610236800","42576"
"1/11/2021","1610323200","45238"
"1/12/2021","1610409600","41753"
"1/13/2021","1610496000","40868"
"1/14/2021","1610582400","42959"
"1/15/2021","1610668800","43197"
"1/16/2021","1610755200","42907"
"1/17/2021","1610841600","42376"
"1/18/2021","1610928000","44473"
"1/19/2021","1611014400","45834"
"1/20/2021","1611100800","43997"
"1/21/2021","1611187200","43868"
"1/22/2021","1611273600","43221"
"1/23/2021","1611360000","42081"
"1/24/2021","1611446400","42593"
"1/25/2021","1611532800","45118"
"1/26/2021","1611619200","44228"
"1/27/2021","1611705600","44547"
"1/28/2021","1611792000","45210"
"1/29/2021","1611878400","46505"
"1/30/2021","1611964800","44634"
"1/31/2021","1612051200","44764"
"2/1/2021","1612137600","45840"
"2/2/2021","1612224000","46774"
"2/3/2021","1612310400","45658"
"2/4/2021","1612396800","44850"
"2/5/2021","1612483200","45507"
"2/6/2021","1612569600","42340"
"2/7/2021","1612656000","43081"
"2/8/2021","1612742400","44454"
"2/9/2021","1612828800","44980"
"2/10/2021","1612915200","44274"
"2/11/2021","1613001600","44892"
"2/12/2021","1613088000","46650"
"2/13/2021","1613174400","46887"
"2/14/2021","1613260800","44846"
"2/15/2021","1613347200","45529"
"2/16/2021","1613433600","44499"
"2/17/2021","1613520000","46217"
"2/18/2021","1613606400","46846"
"2/19/2021","1613692800","45794"
"2/20/2021","1613779200","45876"
"2/21/2021","1613865600","43971"
"2/22/2021","1613952000","46482"
"2/23/2021","1614038400","45605"
"2/24/2021","1614124800","45883"
"2/25/2021","1614211200","44062"
"2/26/2021","1614297600","45141"
"2/27/2021","1614384000","44223"
"2/28/2021","1614470400","44516"
"3/1/2021","1614556800","43249"
"3/2/2021","1614643200","44518"
"3/3/2021","1614729600","46034"
"3/4/2021","1614816000","45598"
"3/5/2021","1614902400","46127"
"3/6/2021","1614988800","43620"
"3/7/2021","1615075200","44397"
"3/8/2021","1615161600","44973"
"3/9/2021","1615248000","46978"
"3/10/2021","1615334400","45371"
"3/11/2021","1615420800","47008"
"3/12/2021","1615507200","46677"
"3/13/2021","1615593600","47112"
"3/14/2021","1615680000","47576"
"3/15/2021","1615766400","47934"
"3/16/2021","1615852800","46862"
"3/17/2021","1615939200","44590"
"3/18/2021","1616025600","49524"
"3/19/2021","1616112000","45565"
"3/20/2021","1616198400","44984"
"3/21/2021","1616284800","44772"
"3/22/2021","1616371200","46430"
"3/23/2021","1616457600","46338"
"3/24/2021","1616544000","45814"
"3/25/2021","1616630400","45839"
"3/26/2021","1616716800","43815"
"3/27/2021","1616803200","43806"
"3/28/2021","1616889600","43567"
"3/29/2021","1616976000","45570"
"3/30/2021","1617062400","45977"
"3/31/2021","1617148800","47745"
"4/1/2021","1617235200","46976"
"4/2/2021","1617321600","46588"
"4/3/2021","1617408000","45586"
"4/4/2021","1617494400","43019"
"4/5/2021","1617580800","44882"
"4/6/2021","1617667200","46991"
"4/7/2021","1617753600","46242"
"4/8/2021","1617840000","45250"
"4/9/2021","1617926400","46154"
"4/10/2021","1618012800","44570"
"4/11/2021","1618099200","43198"
"4/12/2021","1618185600","45664"
"4/13/2021","1618272000","46473"
"4/14/2021","1618358400","48037"
"4/15/2021","1618444800","44715"
"4/16/2021","1618531200","46857"
"4/17/2021","1618617600","48014"
"4/18/2021","1618704000","48583"
"4/19/2021","1618790400","48417"
"4/20/2021","1618876800","49162"
"4/21/2021","1618963200","52544"
"4/22/2021","1619049600","56894"
"4/23/2021","1619136000","55991"
"4/24/2021","1619222400","48460"
"4/25/2021","1619308800","49200"
"4/26/2021","1619395200","52204"
"4/27/2021","1619481600","52211"
"4/28/2021","1619568000","54553"
"4/29/2021","1619654400","55086"
"4/30/2021","1619740800","53690"
"5/1/2021","1619827200","53101"
"5/2/2021","1619913600","54312"
"5/3/2021","1620000000","54918"
"5/4/2021","1620086400","57865"
"5/5/2021","1620172800","55407"
"5/6/2021","1620259200","55789"
"5/7/2021","1620345600","55722"
"5/8/2021","1620432000","59432"
"5/9/2021","1620518400","58786"
"5/10/2021","1620604800","58273"
"5/11/2021","1620691200","56531"
"5/12/2021","1620777600","57011"
"5/13/2021","1620864000","57096"
"5/14/2021","1620950400","54077"
"5/15/2021","1621036800","53430"
"5/16/2021","1621123200","53556"
"5/17/2021","1621209600","55661"
"5/18/2021","1621296000","54857"
"5/19/2021","1621382400","62116"
"5/20/2021","1621468800","57867"
"5/21/2021","1621555200","56421"
"5/22/2021","1621641600","52670"
"5/23/2021","1621728000","55385"
"5/24/2021","1621814400","55579"
"5/25/2021","1621900800","54993"
"5/26/2021","1621987200","55919"
"5/27/2021","1622073600","53160"
"5/28/2021","1622160000","54532"
"5/29/2021","1622246400","51467"
"5/30/2021","1622332800","51138"
"5/31/2021","1622419200","51252"
"6/1/2021","1622505600","51713"
"6/2/2021","1622592000","52376"
"6/3/2021","1622678400","53101"
"6/4/2021","1622764800","52498"
"6/5/2021","1622851200","48258"
"6/6/2021","1622937600","45407"
"6/7/2021","1623024000","51535"
"6/8/2021","1623110400","53946"
"6/9/2021","1623196800","53021"
"6/10/2021","1623283200","52407"
"6/11/2021","1623369600","53209"
"6/12/2021","1623456000","49961"
"6/13/2021","1623542400","50356"
"6/14/2021","1623628800","52526"
"6/15/2021","1623715200","52983"
"6/16/2021","1623801600","54570"
"6/17/2021","1623888000","54363"
"6/18/2021","1623974400","54185"
"6/19/2021","1624060800","48083"
"6/20/2021","1624147200","50500"
"6/21/2021","1624233600","58115"
"6/22/2021","1624320000","58297"
"6/23/2021","1624406400","55362"
"6/24/2021","1624492800","53727"
"6/25/2021","1624579200","56446"
"6/26/2021","1624665600","52161"
"6/27/2021","1624752000","52183"
"6/28/2021","1624838400","57703"
"6/29/2021","1624924800","55116"
"6/30/2021","1625011200","54973"
"7/1/2021","1625097600","54672"
"7/2/2021","1625184000","52888"
"7/3/2021","1625270400","51333"
"7/4/2021","1625356800","52286"
"7/5/2021","1625443200","53363"
"7/6/2021","1625529600","54750"
"7/7/2021","1625616000","54618"
"7/8/2021","1625702400","54011"
"7/9/2021","1625788800","55492"
"7/10/2021","1625875200","52603"
"7/11/2021","1625961600","51555"
"7/12/2021","1626048000","53547"
"7/13/2021","1626134400","55707"
"7/14/2021","1626220800","58508"
"7/15/2021","1626307200","60784"
"7/16/2021","1626393600","58139"
"7/17/2021","1626480000","58080"
"7/18/2021","1626566400","59463"
"7/19/2021","1626652800","63604"
"7/20/2021","1626739200","63048"
"7/21/2021","1626825600","61701"
"7/22/2021","1626912000","59060"
"7/23/2021","1626998400","60064"
"7/24/2021","1627084800","60023"
"7/25/2021","1627171200","60410"
"7/26/2021","1627257600","62070"
"7/27/2021","1627344000","61884"
"7/28/2021","1627430400","62465"
"7/29/2021","1627516800","59287"
"7/30/2021","1627603200","59157"
"7/31/2021","1627689600","60109"
"8/1/2021","1627776000","64846"
"8/2/2021","1627862400","65174"
"8/3/2021","1627948800","65621"
"8/4/2021","1628035200","70128"
"8/5/2021","1628121600","71397"
"8/6/2021","1628208000","73362"
"8/7/2021","1628294400","69408"
"8/8/2021","1628380800","72062"
"8/9/2021","1628467200","74105"
"8/10/2021","1628553600","77707"
"8/11/2021","1628640000","74203"
"8/12/2021","1628726400","72470"
"8/13/2021","1628812800","78084"
"8/14/2021","1628899200","78112"
"8/15/2021","1628985600","74785"
"8/16/2021","1629072000","71482"
"8/17/2021","1629158400","72395"
"8/18/2021","1629244800","68426"
"8/19/2021","1629331200","68754"
"8/20/2021","1629417600","67679"
"8/21/2021","1629504000","71428"
"8/22/2021","1629590400","78149"
"8/23/2021","1629676800","80991"
"8/24/2021","1629763200","91844"
"8/25/2021","1629849600","85144"
"8/26/2021","1629936000","84563"
"8/27/2021","1630022400","82066"
"8/28/2021","1630108800","83726"
"8/29/2021","1630195200","84516"
"8/30/2021","1630281600","86918"
"8/31/2021","1630368000","81212"
"9/1/2021","1630454400","77894"
"9/2/2021","1630540800","73326"
"9/3/2021","1630627200","71969"
"9/4/2021","1630713600","74381"
"9/5/2021","1630800000","72251"
"9/6/2021","1630886400","73325"
"9/7/2021","1630972800","76559"
"9/8/2021","1631059200","67792"
"9/9/2021","1631145600","72831"
"9/10/2021","1631232000","72270"
"9/11/2021","1631318400","76406"
"9/12/2021","1631404800","80369"
"9/13/2021","1631491200","76077"
"9/14/2021","1631577600","78372"
"9/15/2021","1631664000","77512"
"9/16/2021","1631750400","84901"
"9/17/2021","1631836800","79592"
"9/18/2021","1631923200","77766"
"9/19/2021","1632009600","82861"
"9/20/2021","1632096000","86585"
"9/21/2021","1632182400","84718"
"9/22/2021","1632268800","84006"
"9/23/2021","1632355200","82225"
"9/24/2021","1632441600","87100"
"9/25/2021","1632528000","82295"
"9/26/2021","1632614400","85681"
"9/27/2021","1632700800","86369"
"9/28/2021","1632787200","89477"
"9/29/2021","1632873600","87285"
"9/30/2021","1632960000","82913"
"10/1/2021","1633046400","81217"
"10/2/2021","1633132800","81231"
"10/3/2021","1633219200","90623"
"10/4/2021","1633305600","90094"
"10/5/2021","1633392000","91693"
"10/6/2021","1633478400","86861"
"10/7/2021","1633564800","81744"
"10/8/2021","1633651200","81847"
"10/9/2021","1633737600","77829"
"10/10/2021","1633824000","75464"
"10/11/2021","1633910400","77156"
"10/12/2021","1633996800","78523"
"10/13/2021","1634083200","79415"
"10/14/2021","1634169600","72694"
"10/15/2021","1634256000","77340"
"10/16/2021","1634342400","67970"
"10/17/2021","1634428800","70981"
"10/18/2021","1634515200","70435"
"10/19/2021","1634601600","70772"
"10/20/2021","1634688000","70098"
"10/21/2021","1634774400","72323"
"10/22/2021","1634860800","73171"
"10/23/2021","1634947200","72292"
"10/24/2021","1635033600","71576"
"10/25/2021","1635120000","71494"
"10/26/2021","1635206400","69813"
"10/27/2021","1635292800","69414"
"10/28/2021","1635379200","67422"
"10/29/2021","1635465600","64129"
"10/30/2021","1635552000","62412"
"10/31/2021","1635638400","63743"
"11/1/2021","1635724800","65442"
"11/2/2021","1635811200","65874"
"11/3/2021","1635897600","65290"
"11/4/2021","1635984000","64494"
"11/5/2021","1636070400","63036"
"11/6/2021","1636156800","62972"
"11/7/2021","1636243200","63396"
"11/8/2021","1636329600","63553"
"11/9/2021","1636416000","67096"
"11/10/2021","1636502400","68129"
"11/11/2021","1636588800","64004"
"11/12/2021","1636675200","61834"
"11/13/2021","1636761600","64644"
"11/14/2021","1636848000","64874"
"11/15/2021","1636934400","68318"
"11/16/2021","1637020800","71564"
"11/17/2021","1637107200","70783"
"11/18/2021","1637193600","68397"
"11/19/2021","1637280000","70000"
"11/20/2021","1637366400","67221"
"11/21/2021","1637452800","72737"
"11/22/2021","1637539200","73137"
"11/23/2021","1637625600","72569"
"11/24/2021","1637712000","72979"
"11/25/2021","1637798400","69643"
"11/26/2021","1637884800","71697"
"11/27/2021","1637971200","70859"
"11/28/2021","1638057600","71615"
"11/29/2021","1638144000","71808"
"11/30/2021","1638230400","70186"
"12/1/2021","1638316800","68926"
"12/2/2021","1638403200","69738"
"12/3/2021","1638489600","66293"
"12/4/2021","1638576000","70232"
"12/5/2021","1638662400","69488"
"12/6/2021","1638748800","67603"
"12/7/2021","1638835200","65338"
"12/8/2021","1638921600","69761"
"12/9/2021","1639008000","68557"
"12/10/2021","1639094400","67807"
"12/11/2021","1639180800","66999"
"12/12/2021","1639267200","66346"
"12/13/2021","1639353600","72439"
"12/14/2021","1639440000","71392"
"12/15/2021","1639526400","69996"
"12/16/2021","1639612800","64166"
"12/17/2021","1639699200","73499"
"12/18/2021","1639785600","75495"
"12/19/2021","1639872000","67943"
"12/20/2021","1639958400","69853"
"12/21/2021","1640044800","68846"
"12/22/2021","1640131200","68697"
"12/23/2021","1640217600","72291"
"12/24/2021","1640304000","72147"
"12/25/2021","1640390400","72236"
"12/26/2021","1640476800","71563"
"12/27/2021","1640563200","78825"
"12/28/2021","1640649600","79689"
"12/29/2021","1640736000","83474"
"12/30/2021","1640822400","80679"
"12/31/2021","1640908800","79152"
"1/1/2022","1640995200","78275"
"1/2/2022","1641081600","85060"
"1/3/2022","1641168000","87429"
"1/4/2022","1641254400","83142"
"1/5/2022","1641340800","87221"
"1/6/2022","1641427200","84717"
"1/7/2022","1641513600","86750"
"1/8/2022","1641600000","90893"
"1/9/2022","1641686400","98869"
"1/10/2022","1641772800","94968"
"1/11/2022","1641859200","94105"
"1/12/2022","1641945600","85405"
"1/13/2022","1642032000","89632"
"1/14/2022","1642118400","90602"
"1/15/2022","1642204800","90414"
"1/16/2022","1642291200","90864"
"1/17/2022","1642377600","92056"
"1/18/2022","1642464000","91038"
"1/19/2022","1642550400","87191"
"1/20/2022","1642636800","80062"
"1/21/2022","1642723200","88114"
"1/22/2022","1642809600","86842"
"1/23/2022","1642896000","81407"
"1/24/2022","1642982400","87442"
"1/25/2022","1643068800","89303"
"1/26/2022","1643155200","90534"
"1/27/2022","1643241600","93639"
"1/28/2022","1643328000","86013"
"1/29/2022","1643414400","88540"
"1/30/2022","1643500800","90448"
"1/31/2022","1643587200","86293"
"2/1/2022","1643673600","90133"
"2/2/2022","1643760000","93113"
"2/3/2022","1643846400","88566"
"2/4/2022","1643932800","85039"
"2/5/2022","1644019200","83069"
"2/6/2022","1644105600","80012"
"2/7/2022","1644192000","87905"
"2/8/2022","1644278400","85710"
"2/9/2022","1644364800","86954"
"2/10/2022","1644451200","90584"
"2/11/2022","1644537600","90688"
"2/12/2022","1644624000","84500"
"2/13/2022","1644710400","87651"
"2/14/2022","1644796800","88983"
"2/15/2022","1644883200","92114"
"2/16/2022","1644969600","95439"
"2/17/2022","1645056000","99673"
"2/18/2022","1645142400","98783"
"2/19/2022","1645228800","101752"
"2/20/2022","1645315200","102349"
"2/21/2022","1645401600","119118"
"2/22/2022","1645488000","100337"
"2/23/2022","1645574400","98862"
"2/24/2022","1645660800","95330"
"2/25/2022","1645747200","98881"
"2/26/2022","1645833600","93370"
"2/27/2022","1645920000","90823"
"2/28/2022","1646006400","89599"
"3/1/2022","1646092800","90398"
"3/2/2022","1646179200","95788"
"3/3/2022","1646265600","95379"
"3/4/2022","1646352000","86093"
"3/5/2022","1646438400","79961"
"3/6/2022","1646524800","81129"
"3/7/2022","1646611200","85379"
"3/8/2022","1646697600","87321"
"3/9/2022","1646784000","87458"
"3/10/2022","1646870400","86477"
"3/11/2022","1646956800","89831"
"3/12/2022","1647043200","85189"
"3/13/2022","1647129600","86475"
"3/14/2022","1647216000","88668"
"3/15/2022","1647302400","88738"
"3/16/2022","1647388800","88594"
"3/17/2022","1647475200","82967"
"3/18/2022","1647561600","83297"
"3/19/2022","1647648000","80792"
"3/20/2022","1647734400","87036"
"3/21/2022","1647820800","86140"
"3/22/2022","1647907200","87875"
"3/23/2022","1647993600","89310"
"3/24/2022","1648080000","86000"
"3/25/2022","1648166400","85761"
"3/26/2022","1648252800","80067"
"3/27/2022","1648339200","82096"
"3/28/2022","1648425600","83028"
"3/29/2022","1648512000","82976"
"3/30/2022","1648598400","83748"
"3/31/2022","1648684800","85720"
"4/1/2022","1648771200","87026"
"4/2/2022","1648857600","89484"
"4/3/2022","1648944000","92115"
"4/4/2022","1649030400","91131"
"4/5/2022","1649116800","89603"
"4/6/2022","1649203200","94644"
"4/7/2022","1649289600","102101"
"4/8/2022","1649376000","100610"
"4/9/2022","1649462400","92218"
"4/10/2022","1649548800","97367"
"4/11/2022","1649635200","93680"
"4/12/2022","1649721600","92833"
"4/13/2022","1649808000","92827"
"4/14/2022","1649894400","92980"
"4/15/2022","1649980800","88832"
"4/16/2022","1650067200","87808"
"4/17/2022","1650153600","91637"
"4/18/2022","1650240000","92883"
"4/19/2022","1650326400","92499"
"4/20/2022","1650412800","97649"
"4/21/2022","1650499200","91286"
"4/22/2022","1650585600","94384"
"4/23/2022","1650672000","90137"
"4/24/2022","1650758400","95809"
"4/25/2022","1650844800","95000"
"4/26/2022","1650931200","89905"
"4/27/2022","1651017600","97534"
"4/28/2022","1651104000","90735"
"4/29/2022","1651190400","88751"
"4/30/2022","1651276800","85276"
"5/1/2022","1651363200","87744"
"5/2/2022","1651449600","86346"
"5/3/2022","1651536000","90305"
"5/4/2022","1651622400","90235"
"5/5/2022","1651708800","92949"
"5/6/2022","1651795200","92361"
