"DateTime","Total Volume","Price"
"2019-12-16 00:00:00",2377533.35,129.22
"2019-12-23 00:00:00",1534869.83,128.42
"2019-12-30 00:00:00",1626390.36,132.05
"2020-01-06 00:00:00",1756084.83,141.76
"2020-01-13 00:00:00",2166824.1,162.86
"2020-01-20 00:00:00",1196055.16,163.99
"2020-01-27 00:00:00",1636609.14,177.79
"2020-02-03 00:00:00",2062552.66,207.33
"2020-02-10 00:00:00",2458772.7,254.28
"2020-02-17 00:00:00",2339086.18,263.74
"2020-02-24 00:00:00",2385791.91,235.76
"2020-03-02 00:00:00",2182678.87,229.35
"2020-03-09 00:00:00",6382417.73,159.39
"2020-03-16 00:00:00",4321433.52,123.95
"2020-03-23 00:00:00",2790118.2,133.6
"2020-03-30 00:00:00",1998338.86,138.2
"2020-04-06 00:00:00",2427810.44,163.64
"2020-04-13 00:00:00",2202719.6,166.82
"2020-04-20 00:00:00",2630362.92,183.91
"2020-04-27 00:00:00",2333267.36,207.03
"2020-05-04 00:00:00",2660791.26,205.72
"2020-05-11 00:00:00",2478313.74,195.93
"2020-05-18 00:00:00",2239344.47,207.55
"2020-05-25 00:00:00",2561352.07,215.96
"2020-06-01 00:00:00",2264103.02,240.99
"2020-06-08 00:00:00",2082845.99,239.47
"2020-06-15 00:00:00",2840276.6,229.81
"2020-06-22 00:00:00",4098053.26,232.59
"2020-06-29 00:00:00",3469741.83,226.89
"2020-07-06 00:00:00",3201550.98,239.87
"2020-07-13 00:00:00",3128147.19,236.98
"2020-07-20 00:00:00",4661150.97,269.55
"2020-07-27 00:00:00",4943379.74,339.15
"2020-08-03 00:00:00",3639965.04,389.87
"2020-08-10 00:00:00",5271839.82,407.22
"2020-08-17 00:00:00",4188122.38,408.75
"2020-08-24 00:00:00",4938122.71,394.45
"2020-08-31 00:00:00",11399442.69,403.65
"2020-09-07 00:00:00",9407152.94,357.93
"2020-09-14 00:00:00",10779444.67,375.53
"2020-09-21 00:00:00",6418138.61,344.99
"2020-09-28 00:00:00",5882708.81,353.07
"2020-10-05 00:00:00",5401798.83,354.8
"2020-10-12 00:00:00",5254118.06,375.59
"2020-10-19 00:00:00",5226100.17,396.71
"2020-10-26 00:00:00",5628805.37,391.66
"2020-11-02 00:00:00",6975469.11,414.89
"2020-11-09 00:00:00",5465826.25,457.65
"2020-11-16 00:00:00",7630970.41,495.88
"2020-11-23 00:00:00",7017084.64,560.61
"2020-11-30 00:00:00",6366853.09,597.01
"2020-12-07 00:00:00",6015281.63,567.11
"2020-12-14 00:00:00",6266098.98,625.68
"2020-12-21 00:00:00",6077020.83,620.5
"2020-12-28 00:00:00",7481464.14,754.61
"2021-01-04 00:00:00",8490494.82,1158.17
"2021-01-11 00:00:00",9119127.99,1142.29
"2021-01-18 00:00:00",8821582.32,1261.97
"2021-01-25 00:00:00",8461757.5,1334.89
"2021-02-01 00:00:00",9207692.19,1566.77
"2021-02-08 00:00:00",6869678.55,1772.33
"2021-02-15 00:00:00",7153664.2,1859.1
"2021-02-22 00:00:00",9789647.04,1539.55
"2021-03-01 00:00:00",6809531.43,1561.19
"2021-03-08 00:00:00",5532337.11,1814.04
"2021-03-15 00:00:00",4826852.26,1797.37
"2021-03-22 00:00:00",4927071.74,1669.35
"2021-03-29 00:00:00",6719469.25,1933.08
"2021-04-05 00:00:00",10049722.94,2078.92
"2021-04-12 00:00:00",6032965.92,2315.08
"2021-04-19 00:00:00",6207137.14,2286.5
"2021-04-26 00:00:00",7654139.07,2706.4
"2021-05-03 00:00:00",12920327,3496.5
"2021-05-10 00:00:00",7220721.12,3892.46
"2021-05-17 00:00:00",11856908.23,2705.26
"2021-05-24 00:00:00",11990348.9,2537.87
"2021-05-31 00:00:00",7622939.66,2665.65
"2021-06-07 00:00:00",8124495.92,2488.06
"2021-06-14 00:00:00",9792671.03,2368.97
"2021-06-21 00:00:00",8996040.81,1914.3
"2021-06-28 00:00:00",4703096.28,2161.63
"2021-07-05 00:00:00",4749190.82,2206.87
"2021-07-12 00:00:00",5669816.05,1957.52
"2021-07-19 00:00:00",4721977.76,1986.37
"2021-07-26 00:00:00",3755303.2,2379.74
"2021-08-02 00:00:00",3935804.57,2765.26
"2021-08-09 00:00:00",3763704.93,3166.6
"2021-08-16 00:00:00",4184411.84,3171.15
"2021-08-23 00:00:00",4828131.33,3217.66
"2021-08-30 00:00:00",4373147.2,3665.51
"2021-09-06 00:00:00",4169071.18,3472.92
"2021-09-13 00:00:00",2882399.51,3428.34
"2021-09-20 00:00:00",4817508.42,2973.94
"2021-09-27 00:00:00",3439917.51,3095.76
"2021-10-04 00:00:00",3340056.05,3502.48
"2021-10-11 00:00:00",3250374.02,3669.42
"2021-10-18 00:00:00",2998940.77,3992.88
"2021-10-25 00:00:00",3975117.73,4220.48
"2021-11-01 00:00:00",2835456.06,4472.55
"2021-11-08 00:00:00",2678553.18,4680.69
"2021-11-15 00:00:00",3221097.62,4306.23
"2021-11-22 00:00:00",2814316.28,4222.02
"2021-11-29 00:00:00",3672825.98,4372.12
"2021-12-06 00:00:00",2975824.93,4176.31
"2021-12-13 00:00:00",2901613.59,3899.02
"2021-12-20 00:00:00",2076482.27,4015.24
"2021-12-27 00:00:00",2742214.5,3800.7
"2022-01-03 00:00:00",2857971.15,3448.26
"2022-01-10 00:00:00",2458495.73,3252.69
"2022-01-17 00:00:00",3977726.99,2905.45
"2022-01-24 00:00:00",3723342,2484.93
"2022-01-31 00:00:00",2765603.97,2795.19
"2022-02-07 00:00:00",2840483.27,3056
"2022-02-14 00:00:00",2228108.08,2909.46
"2022-02-21 00:00:00",2898768.46,2660.21
"2022-02-28 00:00:00",2297933.51,2788.6
"2022-03-07 00:00:00",1947190.83,2593.6
"2022-03-14 00:00:00",2490944.15,2764.11
"2022-03-21 00:00:00",2380792.52,3055.34
"2022-03-28 00:00:00",2684788.88,3405.3
"2022-04-04 00:00:00",2004080.55,3309.25
"2022-04-11 00:00:00",2354357.1,3047.65
"2022-04-18 00:00:00",2315015.87,3013.34
"2022-04-25 00:00:00",3125237.54,2859.13
"2022-05-02 00:00:00",3017003.25,2747.97
"2022-05-09 00:00:00",6504078.98,2143.8
"2022-05-16 00:00:00",3097838.56,2008.9
"2022-05-23 00:00:00",2806867.68,1874.6
"2022-05-30 00:00:00",2436905.01,1847.52
"2022-06-06 00:00:00",3782197.75,1724.18
"2022-06-13 00:00:00",7733947.17,1125.7
"2022-06-20 00:00:00",3009681.58,1154.83
"2022-06-27 00:00:00",3160257.35,1107.01
"2022-07-04 00:00:00",2843256.72,1175.41
"2022-07-11 00:00:00",3148498.66,1182.87
"2022-07-18 00:00:00",3424761.24,1549.01
"2022-07-25 00:00:00",2550341.83,1611.94
"2022-08-01 00:00:00",1999109.54,1660.77
"2022-08-08 00:00:00",2506767.88,1859.4
"2022-08-15 00:00:00",2354955.05,1783.61
"2022-08-22 00:00:00",2343673.35,1583.2
"2022-08-29 00:00:00",2879820.15,1553.96
"2022-09-05 00:00:00",2909831.64,1658.55
"2022-09-12 00:00:00",5645062.14,1548.89
"2022-09-19 00:00:00",3167009.29,1318.41
